fid,ID,ICESNAME,SOUTH,WEST,NORTH,EAST,AREA_KM2,OBJECTID,ICESNAME_1,Ecoregion,AREA,PERCENTAGE,OBJECTID_1,ICESNAME_2,Shape_STAr,Shape_STLe,SubDivisio
"3167","3951","31E6",51,-4,51.5,-3,"3884","2279","31E6",Celtic Seas,0.5,100,"0","31E6",0.4999999998,2.9999999994,
"3168","3952","32E6",51.5,-4,52,-3,"3842","2332","32E6",Celtic Seas,0.5,100,"0","32E6",0.4999999998,2.9999999994,
"3169","3954","34E6",52.5,-4,53,-3,"3757","2441","34E6",Celtic Seas,0.49999999,99.99999783,"0","34E6",0.4999999998,2.9999999994,
"3170","3955","35E6",53,-4,53.5,-3,"3714","2499","35E6",Celtic Seas,0.5,100,"0","35E6",0.4999999998,2.9999999994,
"3171","3956","36E6",53.5,-4,54,-3,"3671","2562","36E6",Celtic Seas,0.5,100,"0","36E6",0.4999999998,2.9999999994,
"3172","3957","37E6",54,-4,54.5,-3,"3628","2632","37E6",Celtic Seas,0.5,100,"0","37E6",0.4999999998,2.9999999994,
"3173","3958","38E6",54.5,-4,55,-3,"3584","2702","38E6",Celtic Seas,0.5,100,"0","38E6",0.4999999998,2.9999999994,
"3174","3959","39E6",55,-4,55.5,-3,"3540","2773","39E6",Celtic Seas,0.48064594,96.12918781,"0","39E6",0.4999999998,2.9999999994,
"3175","3960","40E6",55.5,-4,56,-3,"3496","2846","40E6",Greater North Sea,0.28251624,56.50324865,"0","40E6",0.4999999998,2.9999999994,
"3176","3961","41E6",56,-4,56.5,-3,"3451","2922","41E6",Greater North Sea,0.5,100,"0","41E6",0.4999999998,2.9999999994,
"3177","3964","44E6",57.5,-4,58,-3,"3316","3159","44E6",Greater North Sea,0.5,100,"0","44E6",0.4999999998,2.9999999994,
"3178","3965","45E6",58,-4,58.5,-3,"3270","3237","45E6",Greater North Sea,0.43673948,87.34789636,"0","45E6",0.4999999998,2.9999999994,
"3179","3966","46E6",58.5,-4,59,-3,"3224","3313","46E6",Celtic Seas,0.47056513,94.11302532,"0","46E6",0.4999999998,2.9999999994,
"3180","3967","47E6",59,-4,59.5,-3,"3178","3392","47E6",Celtic Seas,0.5,100,"0","47E6",0.4999999998,2.9999999994,
"3181","3968","48E6",59.5,-4,60,-3,"3132","3478","48E6",Celtic Seas,0.5,100,"0","48E6",0.4999999998,2.9999999994,
"3182","3969","49E6",60,-4,60.5,-3,"3085","3578","49E6",Celtic Seas,0.5,100,"0","49E6",0.4999999998,2.9999999994,
"3183","3970","50E6",60.5,-4,61,-3,"3038","3661","50E6",Celtic Seas,0.5,100,"0","50E6",0.4999999998,2.9999999994,
"3184","3971","51E6",61,-4,61.5,-3,"2991","3741","51E6",Celtic Seas,0.43627969,87.25593798,"0","51E6",0.5000000007,3.0000000012,
"3185","3972","52E6",61.5,-4,62,-3,"2944","3821","52E6",Faroes,0.33072376,66.14475177,"0","52E6",0.4999999998,2.9999999994,
"3186","3973","53E6",62,-4,62.5,-3,"2896","3900","53E6",Faroes,0.49929698,99.85939614,"0","53E6",0.4999999998,2.9999999994,"2"
"3187","3974","54E6",62.5,-4,63,-3,"2848","3997","54E6",Faroes,0.5,100,"0","54E6",0.4999999998,2.9999999994,"2"
"3188","3975","55E6",63,-4,63.5,-3,"2800","4092","55E6",Faroes,0.5,100,"0","55E6",0.4999999998,2.9999999994,"2"
"3189","3976","56E6",63.5,-4,64,-3,"2752","4189","56E6",Faroes,0.5,100,"0","56E6",0.4999999998,2.9999999994,"2"
"3190","3977","57E6",64,-4,64.5,-3,"2703","4286","57E6",Faroes,0.5,100,"0","57E6",0.4999999998,2.9999999994,"2"
"3191","3978","58E6",64.5,-4,65,-3,"2654","4385","58E6",Faroes,0.5,100,"0","58E6",0.4999999998,2.9999999994,"2"
"3192","3979","59E6",65,-4,65.5,-3,"2605","4484","59E6",Faroes,0.43513368,87.02673678,"0","59E6",0.4999999998,2.9999999994,"2"
"3193","3980","60E6",65.5,-4,66,-3,"2556","4590","60E6",Norwegian Sea,0.4975763,99.51525931,"0","60E6",0.5000000007,3.0000000012,"1"
"3194","3981","61E6",66,-4,66.5,-3,"2507","4691","61E6",Norwegian Sea,0.5,100,"0","61E6",0.4999999998,2.9999999994,"1"
"3195","3982","62E6",66.5,-4,67,-3,"2457","4796","62E6",Norwegian Sea,0.5,100,"0","62E6",0.4999999998,2.9999999994,"1"
"3196","3983","63E6",67,-4,67.5,-3,"2407","4901","63E6",Norwegian Sea,0.5,100,"0","63E6",0.4999999998,2.9999999994,"1"
"3197","3984","64E6",67.5,-4,68,-3,"2357","5013","64E6",Norwegian Sea,0.5,100,"0","64E6",0.4999999998,2.9999999994,"1"
"3198","3985","65E6",68,-4,68.5,-3,"2307","5117","65E6",Norwegian Sea,0.5,100,"0","65E6",0.4999999998,2.9999999994,"2"
"3199","3986","66E6",68.5,-4,69,-3,"2257","5229","66E6",Norwegian Sea,0.5,100,"0","66E6",0.4999999998,2.9999999994,"2"
"3200","3987","67E6",69,-4,69.5,-3,"2206","5345","67E6",Norwegian Sea,0.5,100,"0","67E6",0.4999999998,2.9999999994,"2"
"3201","3988","68E6",69.5,-4,70,-3,"2156","5459","68E6",Norwegian Sea,0.5,100,"0","68E6",0.4999999998,2.9999999994,"2"
"3202","3989","69E6",70,-4,70.5,-3,"2105","5568","69E6",Norwegian Sea,0.5,100,"0","69E6",0.5000000007,3.0000000012,"2"
"3203","3990","70E6",70.5,-4,71,-3,"2054","5674","70E6",Norwegian Sea,0.5,100,"0","70E6",0.4999999998,2.9999999994,"2"
"3204","3991","71E6",71,-4,71.5,-3,"2002","5780","71E6",Norwegian Sea,0.5,100,"0","71E6",0.4999999998,2.9999999994,"2"
"3205","3992","72E6",71.5,-4,72,-3,"1951","5883","72E6",Norwegian Sea,0.5,100,"0","72E6",0.4999999998,2.9999999994,"2"
"3206","3993","73E6",72,-4,72.5,-3,"1899","5987","73E6",Norwegian Sea,0.5,100,"0","73E6",0.4999999998,2.9999999994,"2"
"3207","3994","74E6",72.5,-4,73,-3,"1848","6090","74E6",Norwegian Sea,0.5,100,"0","74E6",0.4999999998,2.9999999994,"2"
"3208","3995","75E6",73,-4,73.5,-3,"1796","6194","75E6",Norwegian Sea,0.5,100,"0","75E6",0.4999999998,2.9999999994,"2"
"3209","3996","76E6",73.5,-4,74,-3,"1744","6298","76E6",Norwegian Sea,0.5,100,"0","76E6",0.4999999998,2.9999999994,"2"
"3210","3997","77E6",74,-4,74.5,-3,"1691","6404","77E6",Norwegian Sea,0.5,100,"0","77E6",0.4999999998,2.9999999994,"1"
"3211","3998","78E6",74.5,-4,75,-3,"1639","6511","78E6",Norwegian Sea,0.5,100,"0","78E6",0.5000000007,3.0000000012,"1"
"3212","3999","79E6",75,-4,75.5,-3,"1587","6617","79E6",Norwegian Sea,0.5,100,"0","79E6",0.4999999998,2.9999999994,"1"
"3213","4000","80E6",75.5,-4,76,-3,"1534","6725","80E6",Norwegian Sea,0.5,100,"0","80E6",0.4999999998,2.9999999994,"1"
"3214","4001","81E6",76,-4,76.5,-3,"1481","6836","81E6",Norwegian Sea,0.47669012,95.33802343,"0","81E6",0.4999999998,2.9999999994,"1"
"3215","4002","82E6",76.5,-4,77,-3,"1429","6945","82E6",Greenland Sea,0.40330627,80.66125469,"0","82E6",0.4999999998,2.9999999994,"2"
"3216","4003","83E6",77,-4,77.5,-3,"1376","7059","83E6",Greenland Sea,0.48691803,97.38360536,"0","83E6",0.4999999998,2.9999999994,"2"
"3217","4004","84E6",77.5,-4,78,-3,"1323","7171","84E6",Greenland Sea,0.38392275,76.78454915,"0","84E6",0.4999999998,2.9999999994,"2"
"3218","4005","85E6",78,-4,78.5,-3,"1270","7283","85E6",Greenland Sea,0.35239588,70.47917596,"0","85E6",0.4999999998,2.9999999994,"2"
"3219","4006","86E6",78.5,-4,79,-3,"1216","7394","86E6",Greenland Sea,0.48519952,97.03990394,"0","86E6",0.4999999998,2.9999999994,"2"
"3220","4007","87E6",79,-4,79.5,-3,"1163","7520","87E6",Greenland Sea,0.5,100,"0","87E6",0.5000000007,3.0000000012,"2"
"3221","4008","88E6",79.5,-4,80,-3,"1109","7640","88E6",Greenland Sea,0.5,100,"0","88E6",0.4999999998,2.9999999994,"2"
"3222","4009","89E6",80,-4,80.5,-3,"1056","7756","89E6",Greenland Sea,0.5,100,"0","89E6",0.4999999998,2.9999999994,"2"
"3223","4010","90E6",80.5,-4,81,-3,"1002","7872","90E6",Greenland Sea,0.5,100,"0","90E6",0.4999999998,2.9999999994,"2"
"3224","4011","91E6",81,-4,81.5,-3,"949","8000","91E6",Greenland Sea,0.5,100,"0","91E6",0.4999999998,2.9999999994,"2"
"3225","4012","92E6",81.5,-4,82,-3,"895","8118","92E6",Arctic Ocean,0.39540502,79.0810045,"0","92E6",0.4999999998,2.9999999994,"2"
"3226","4013","93E6",82,-4,82.5,-3,"841","8237","93E6",Arctic Ocean,0.5,100,"0","93E6",0.4999999998,2.9999999994,"2"
"3227","4014","94E6",82.5,-4,83,-3,"787","8355","94E6",Arctic Ocean,0.5,100,"0","94E6",0.4999999998,2.9999999994,"2"
"3228","4015","95E6",83,-4,83.5,-3,"733","8525","95E6",Arctic Ocean,0.5,100,"0","95E6",0.4999999998,2.9999999994,"2"
"3229","4016","96E6",83.5,-4,84,-3,"679","8634","96E6",Arctic Ocean,0.5,100,"0","96E6",0.5000000007,3.0000000012,"2"
"3230","4017","97E6",84,-4,84.5,-3,"625","8743","97E6",Arctic Ocean,0.5,100,"0","97E6",0.4999999998,2.9999999994,"2"
"3231","4018","98E6",84.5,-4,85,-3,"571","8852","98E6",Arctic Ocean,0.5,100,"0","98E6",0.4999999998,2.9999999994,"2"
"3232","4019","01E7",36,-3,36.5,-2,"4987","48","01E7",Western Mediterranean Sea,0.5,100,"0","01E7",0.4999999998,2.9999999994,
"3233","4020","02E7",36.5,-3,37,-2,"4955","138","02E7",Western Mediterranean Sea,0.5,100,"0","02E7",0.4999999998,2.9999999994,
"3234","4033","15E7",43,-3,43.5,-2,"4511","1261","15E7",Bay of Biscay and the Iberian Coast,0.5,100,"0","15E7",0.5000000007,3.0000000012,
"3235","4034","16E7",43.5,-3,44,-2,"4474","1340","16E7",Bay of Biscay and the Iberian Coast,0.5,100,"0","16E7",0.4999999998,2.9999999994,
"3236","4035","17E7",44,-3,44.5,-2,"4437","1420","17E7",Bay of Biscay and the Iberian Coast,0.5,100,"0","17E7",0.4999999998,2.9999999994,
"3237","4036","18E7",44.5,-3,45,-2,"4400","1498","18E7",Bay of Biscay and the Iberian Coast,0.5,100,"0","18E7",0.4999999998,2.9999999994,
"3238","4037","19E7",45,-3,45.5,-2,"4362","1574","19E7",Bay of Biscay and the Iberian Coast,0.5,100,"0","19E7",0.4999999998,2.9999999994,
"3239","4038","20E7",45.5,-3,46,-2,"4324","1650","20E7",Bay of Biscay and the Iberian Coast,0.5,100,"0","20E7",0.4999999998,2.9999999994,
"3240","4039","21E7",46,-3,46.5,-2,"4286","1718","21E7",Bay of Biscay and the Iberian Coast,0.5,100,"0","21E7",0.4999999998,2.9999999994,
"3241","4040","22E7",46.5,-3,47,-2,"4247","1781","22E7",Bay of Biscay and the Iberian Coast,0.5,100,"0","22E7",0.4999999998,2.9999999994,
"3242","4041","23E7",47,-3,47.5,-2,"4208","1841","23E7",Bay of Biscay and the Iberian Coast,0.5,100,"0","23E7",0.4999999998,2.9999999994,
"3243","4042","24E7",47.5,-3,48,-2,"4169","1899","24E7",Bay of Biscay and the Iberian Coast,0.34901397,69.80279442,"0","24E7",0.5000000007,3.0000000012,
"3244","4043","25E7",48,-3,48.5,-2,"4129","1967","25E7",Greater North Sea,0.39117689,78.23537764,"0","25E7",0.4999999998,2.9999999994,
"3245","4044","26E7",48.5,-3,49,-2,"4089","2023","26E7",Greater North Sea,0.5,100,"0","26E7",0.4999999998,2.9999999994,
"3246","4045","27E7",49,-3,49.5,-2,"4048","2074","27E7",Greater North Sea,0.5,100,"0","27E7",0.4999999998,2.9999999994,
"3247","4046","28E7",49.5,-3,50,-2,"4008","2128","28E7",Greater North Sea,0.46969253,93.93850655,"0","28E7",0.4999999998,2.9999999994,
"3248","4047","29E7",50,-3,50.5,-2,"3967","2179","29E7",Greater North Sea,0.49605353,99.21070668,"0","29E7",0.4999999998,2.9999999994,
"3249","4048","30E7",50.5,-3,51,-2,"3925","2230","30E7",Greater North Sea,0.49915187,99.83037425,"0","30E7",0.4999999998,2.9999999994,
"3250","4049","31E7",51,-3,51.5,-2,"3884","2281","31E7",Greater North Sea,0.27476398,54.95279615,"0","31E7",0.4999999998,2.9999999994,
"3251","4050","32E7",51.5,-3,52,-2,"3842","2333","32E7",Celtic Seas,0.36645638,73.2912761,"0","32E7",0.4999999998,2.9999999994,
"3252","4053","35E7",53,-3,53.5,-2,"3714","2500","35E7",Celtic Seas,0.38375265,76.75052944,"0","35E7",0.4999999998,2.9999999994,
"3253","4054","36E7",53.5,-3,54,-2,"3671","2563","36E7",Celtic Seas,0.5,100,"0","36E7",0.4999999998,2.9999999994,
"3254","4055","37E7",54,-3,54.5,-2,"3628","2633","37E7",Celtic Seas,0.49462374,98.92474892,"0","37E7",0.4999999998,2.9999999994,
"3255","4058","40E7",55.5,-3,56,-2,"3496","2847","40E7",Greater North Sea,0.4928756,98.57512066,"0","40E7",0.4999999998,2.9999999994,
"3256","4059","41E7",56,-3,56.5,-2,"3451","2923","41E7",Greater North Sea,0.5,100,"0","41E7",0.4999999998,2.9999999994,
"3257","4060","42E7",56.5,-3,57,-2,"3406","3004","42E7",Greater North Sea,0.5,100,"0","42E7",0.5000000007,3.0000000012,
"3258","4061","43E7",57,-3,57.5,-2,"3361","3082","43E7",Greater North Sea,0.5,100,"0","43E7",0.4999999998,2.9999999994,
"3259","4062","44E7",57.5,-3,58,-2,"3316","3160","44E7",Greater North Sea,0.5,100,"0","44E7",0.4999999998,2.9999999994,
"3260","4063","45E7",58,-3,58.5,-2,"3270","3238","45E7",Greater North Sea,0.5,100,"0","45E7",0.4999999998,2.9999999994,
"3261","4064","46E7",58.5,-3,59,-2,"3224","3316","46E7",Greater North Sea,0.28814483,57.62896549,"0","46E7",0.4999999998,2.9999999994,
"3262","4065","47E7",59,-3,59.5,-2,"3178","3393","47E7",Celtic Seas,0.47690712,95.38142441,"0","47E7",0.4999999998,2.9999999994,
"3263","4066","48E7",59.5,-3,60,-2,"3132","3479","48E7",Celtic Seas,0.5,100,"0","48E7",0.4999999998,2.9999999994,
"3264","4067","49E7",60,-3,60.5,-2,"3085","3579","49E7",Celtic Seas,0.5,100,"0","49E7",0.4999999998,2.9999999994,
"3265","4068","50E7",60.5,-3,61,-2,"3038","3662","50E7",Celtic Seas,0.5,100,"0","50E7",0.4999999998,2.9999999994,
"3266","4069","51E7",61,-3,61.5,-2,"2991","3743","51E7",Celtic Seas,0.5,100,"0","51E7",0.5000000007,3.0000000012,
"3267","4070","52E7",61.5,-3,62,-2,"2944","3822","52E7",Celtic Seas,0.5,100,"0","52E7",0.4999999998,2.9999999994,
"3268","4071","53E7",62,-3,62.5,-2,"2896","3901","53E7",Celtic Seas,0.3590395,71.80789976,"0","53E7",0.4999999998,2.9999999994,"2"
"3269","4072","54E7",62.5,-3,63,-2,"2848","3999","54E7",Faroes,0.43923631,87.84726206,"0","54E7",0.4999999998,2.9999999994,"2"
"3270","4073","55E7",63,-3,63.5,-2,"2800","4093","55E7",Faroes,0.5,100,"0","55E7",0.4999999998,2.9999999994,"2"
"3271","4074","56E7",63.5,-3,64,-2,"2752","4190","56E7",Faroes,0.5,100,"0","56E7",0.4999999998,2.9999999994,"2"
"3272","4075","57E7",64,-3,64.5,-2,"2703","4287","57E7",Faroes,0.5,100,"0","57E7",0.4999999998,2.9999999994,"2"
"3273","4076","58E7",64.5,-3,65,-2,"2654","4386","58E7",Faroes,0.5,100,"0","58E7",0.4999999998,2.9999999994,"2"
"3274","4077","59E7",65,-3,65.5,-2,"2605","4487","59E7",Norwegian Sea,0.27824268,55.64853523,"0","59E7",0.4999999998,2.9999999994,"1"
"3275","4078","60E7",65.5,-3,66,-2,"2556","4591","60E7",Norwegian Sea,0.5,100,"0","60E7",0.5000000007,3.0000000012,"1"
"3276","4079","61E7",66,-3,66.5,-2,"2507","4692","61E7",Norwegian Sea,0.5,100,"0","61E7",0.4999999998,2.9999999994,"1"
"3277","4080","62E7",66.5,-3,67,-2,"2457","4797","62E7",Norwegian Sea,0.5,100,"0","62E7",0.4999999998,2.9999999994,"1"
"3278","4081","63E7",67,-3,67.5,-2,"2407","4902","63E7",Norwegian Sea,0.5,100,"0","63E7",0.4999999998,2.9999999994,"1"
"3279","4082","64E7",67.5,-3,68,-2,"2357","5014","64E7",Norwegian Sea,0.5,100,"0","64E7",0.4999999998,2.9999999994,"1"
"3280","4083","65E7",68,-3,68.5,-2,"2307","5118","65E7",Norwegian Sea,0.5,100,"0","65E7",0.4999999998,2.9999999994,"1"
"3281","4084","66E7",68.5,-3,69,-2,"2257","5230","66E7",Norwegian Sea,0.5,100,"0","66E7",0.4999999998,2.9999999994,"2"
"3282","4085","67E7",69,-3,69.5,-2,"2206","5346","67E7",Norwegian Sea,0.5,100,"0","67E7",0.4999999998,2.9999999994,"2"
"3283","4086","68E7",69.5,-3,70,-2,"2156","5460","68E7",Norwegian Sea,0.5,100,"0","68E7",0.4999999998,2.9999999994,"2"
"3284","4087","69E7",70,-3,70.5,-2,"2105","5569","69E7",Norwegian Sea,0.5,100,"0","69E7",0.5000000007,3.0000000012,"2"
"3285","4088","70E7",70.5,-3,71,-2,"2054","5675","70E7",Norwegian Sea,0.5,100,"0","70E7",0.4999999998,2.9999999994,"2"
"3286","4089","71E7",71,-3,71.5,-2,"2002","5781","71E7",Norwegian Sea,0.5,100,"0","71E7",0.4999999998,2.9999999994,"2"
"3287","4090","72E7",71.5,-3,72,-2,"1951","5884","72E7",Norwegian Sea,0.5,100,"0","72E7",0.4999999998,2.9999999994,"2"
"3288","4091","73E7",72,-3,72.5,-2,"1899","5988","73E7",Norwegian Sea,0.5,100,"0","73E7",0.4999999998,2.9999999994,"2"
"3289","4092","74E7",72.5,-3,73,-2,"1848","6091","74E7",Norwegian Sea,0.5,100,"0","74E7",0.4999999998,2.9999999994,"2"
"3290","4093","75E7",73,-3,73.5,-2,"1796","6195","75E7",Norwegian Sea,0.5,100,"0","75E7",0.4999999998,2.9999999994,"2"
"3291","4094","76E7",73.5,-3,74,-2,"1744","6299","76E7",Norwegian Sea,0.5,100,"0","76E7",0.4999999998,2.9999999994,"2"
"3292","4095","77E7",74,-3,74.5,-2,"1691","6405","77E7",Norwegian Sea,0.5,100,"0","77E7",0.4999999998,2.9999999994,"1"
"3293","4096","78E7",74.5,-3,75,-2,"1639","6512","78E7",Norwegian Sea,0.5,100,"0","78E7",0.5000000007,3.0000000012,"1"
"3294","4097","79E7",75,-3,75.5,-2,"1587","6618","79E7",Norwegian Sea,0.5,100,"0","79E7",0.4999999998,2.9999999994,"1"
"3295","4098","80E7",75.5,-3,76,-2,"1534","6726","80E7",Norwegian Sea,0.5,100,"0","80E7",0.4999999998,2.9999999994,"1"
"3296","4099","81E7",76,-3,76.5,-2,"1481","6837","81E7",Norwegian Sea,0.5,100,"0","81E7",0.4999999998,2.9999999994,"1"
"3297","4100","82E7",76.5,-3,77,-2,"1429","6948","82E7",Norwegian Sea,0.47175231,94.35046291,"0","82E7",0.4999999998,2.9999999994,"1"
"3298","4101","83E7",77,-3,77.5,-2,"1376","7062","83E7",Norwegian Sea,0.47140856,94.28171249,"0","83E7",0.4999999998,2.9999999994,"2"
"3299","4102","84E7",77.5,-3,78,-2,"1323","7173","84E7",Norwegian Sea,0.5,100,"0","84E7",0.4999999998,2.9999999994,"2"
"3300","4103","85E7",78,-3,78.5,-2,"1270","7285","85E7",Norwegian Sea,0.5,100,"0","85E7",0.4999999998,2.9999999994,"2"
"3301","4104","86E7",78.5,-3,79,-2,"1216","7397","86E7",Norwegian Sea,0.44072687,88.14537402,"0","86E7",0.4999999998,2.9999999994,"2"
"3302","4105","87E7",79,-3,79.5,-2,"1163","7521","87E7",Greenland Sea,0.32622805,65.24561027,"0","87E7",0.5000000007,3.0000000012,"2"
"3303","4106","88E7",79.5,-3,80,-2,"1109","7641","88E7",Greenland Sea,0.49774173,99.54834668,"0","88E7",0.4999999998,2.9999999994,"2"
"3304","4107","89E7",80,-3,80.5,-2,"1056","7757","89E7",Greenland Sea,0.5,100,"0","89E7",0.4999999998,2.9999999994,"2"
"3305","4108","90E7",80.5,-3,81,-2,"1002","7873","90E7",Greenland Sea,0.5,100,"0","90E7",0.4999999998,2.9999999994,"2"
"3306","4109","91E7",81,-3,81.5,-2,"949","8001","91E7",Greenland Sea,0.5,100,"0","91E7",0.4999999998,2.9999999994,"2"
"3307","4110","92E7",81.5,-3,82,-2,"895","8120","92E7",Arctic Ocean,0.38224855,76.44970976,"0","92E7",0.4999999998,2.9999999994,"2"
"3308","4111","93E7",82,-3,82.5,-2,"841","8238","93E7",Arctic Ocean,0.5,100,"0","93E7",0.4999999998,2.9999999994,"2"
"3309","4112","94E7",82.5,-3,83,-2,"787","8356","94E7",Arctic Ocean,0.5,100,"0","94E7",0.4999999998,2.9999999994,"2"
"3310","4113","95E7",83,-3,83.5,-2,"733","8526","95E7",Arctic Ocean,0.5,100,"0","95E7",0.4999999998,2.9999999994,"2"
"3311","4114","96E7",83.5,-3,84,-2,"679","8635","96E7",Arctic Ocean,0.5,100,"0","96E7",0.5000000007,3.0000000012,"2"
"3312","4115","97E7",84,-3,84.5,-2,"625","8744","97E7",Arctic Ocean,0.5,100,"0","97E7",0.4999999998,2.9999999994,"2"
"3313","4116","98E7",84.5,-3,85,-2,"571","8853","98E7",Arctic Ocean,0.5,100,"0","98E7",0.4999999998,2.9999999994,"2"
"3314","4117","01E8",36,-2,36.5,-1,"4987","49","01E8",Western Mediterranean Sea,0.5,100,"0","01E8",0.50000000025,3.0000000012,
"3315","4118","02E8",36.5,-2,37,-1,"4955","139","02E8",Western Mediterranean Sea,0.5,100,"0","02E8",0.50000000025,3.0000000012,
"3316","4119","03E8",37,-2,37.5,-1,"4923","226","03E8",Western Mediterranean Sea,0.5,100,"0","03E8",0.50000000025,3.0000000012,
"3317","4120","04E8",37.5,-2,38,-1,"4891","312","04E8",Western Mediterranean Sea,0.5,100,"0","04E8",0.50000000025,3.0000000012,
"3318","4131","15E8",43,-2,43.5,-1,"4511","1262","15E8",Bay of Biscay and the Iberian Coast,0.5,100,"0","15E8",0.50000000115,3.000000003,
"3319","4132","16E8",43.5,-2,44,-1,"4474","1341","16E8",Bay of Biscay and the Iberian Coast,0.5,100,"0","16E8",0.50000000025,3.0000000012,
"3320","4133","17E8",44,-2,44.5,-1,"4437","1421","17E8",Bay of Biscay and the Iberian Coast,0.5,100,"0","17E8",0.50000000025,3.0000000012,
"3321","4134","18E8",44.5,-2,45,-1,"4400","1499","18E8",Bay of Biscay and the Iberian Coast,0.5,100,"0","18E8",0.50000000025,3.0000000012,
"3322","4135","19E8",45,-2,45.5,-1,"4362","1575","19E8",Bay of Biscay and the Iberian Coast,0.5,100,"0","19E8",0.50000000025,3.0000000012,
"3323","4136","20E8",45.5,-2,46,-1,"4324","1651","20E8",Bay of Biscay and the Iberian Coast,0.5,100,"0","20E8",0.50000000025,3.0000000012,
"3324","4137","21E8",46,-2,46.5,-1,"4286","1719","21E8",Bay of Biscay and the Iberian Coast,0.5,100,"0","21E8",0.50000000025,3.0000000012,
"3325","4138","22E8",46.5,-2,47,-1,"4247","1782","22E8",Bay of Biscay and the Iberian Coast,0.5,100,"0","22E8",0.50000000025,3.0000000012,
"3326","4139","23E8",47,-2,47.5,-1,"4208","1842","23E8",Bay of Biscay and the Iberian Coast,0.5,100,"0","23E8",0.50000000025,3.0000000012,
"3327","4142","26E8",48.5,-2,49,-1,"4089","2024","26E8",Greater North Sea,0.5,100,"0","26E8",0.50000000025,3.0000000012,
"3328","4143","27E8",49,-2,49.5,-1,"4048","2075","27E8",Greater North Sea,0.5,100,"0","27E8",0.50000000025,3.0000000012,
"3329","4144","28E8",49.5,-2,50,-1,"4008","2129","28E8",Greater North Sea,0.5,100,"0","28E8",0.50000000025,3.0000000012,
"3330","4145","29E8",50,-2,50.5,-1,"3967","2180","29E8",Greater North Sea,0.5,100,"0","29E8",0.50000000025,3.0000000012,
"3331","4146","30E8",50.5,-2,51,-1,"3925","2231","30E8",Greater North Sea,0.5,100,"0","30E8",0.50000000025,3.0000000012,
"3332","4154","38E8",54.5,-2,55,-1,"3584","2705","38E8",Greater North Sea,0.49851114,99.7022279,"0","38E8",0.50000000025,3.0000000012,
"3333","4155","39E8",55,-2,55.5,-1,"3540","2776","39E8",Greater North Sea,0.5,100,"0","39E8",0.50000000025,3.0000000012,
"3334","4156","40E8",55.5,-2,56,-1,"3496","2848","40E8",Greater North Sea,0.5,100,"0","40E8",0.50000000025,3.0000000012,
"3335","4157","41E8",56,-2,56.5,-1,"3451","2924","41E8",Greater North Sea,0.5,100,"0","41E8",0.50000000025,3.0000000012,
"3336","4158","42E8",56.5,-2,57,-1,"3406","3005","42E8",Greater North Sea,0.5,100,"0","42E8",0.50000000115,3.000000003,
"3337","4159","43E8",57,-2,57.5,-1,"3361","3083","43E8",Greater North Sea,0.5,100,"0","43E8",0.50000000025,3.0000000012,
"3338","4160","44E8",57.5,-2,58,-1,"3316","3161","44E8",Greater North Sea,0.5,100,"0","44E8",0.50000000025,3.0000000012,
"3339","4161","45E8",58,-2,58.5,-1,"3270","3239","45E8",Greater North Sea,0.5,100,"0","45E8",0.50000000025,3.0000000012,
"3340","4162","46E8",58.5,-2,59,-1,"3224","3317","46E8",Greater North Sea,0.5,100,"0","46E8",0.50000000025,3.0000000012,
"3341","4163","47E8",59,-2,59.5,-1,"3178","3396","47E8",Greater North Sea,0.37804476,75.60895227,"0","47E8",0.50000000025,3.0000000012,
"3342","4164","48E8",59.5,-2,60,-1,"3132","3480","48E8",Celtic Seas,0.35746821,71.49364205,"0","48E8",0.50000000025,3.0000000012,
"3343","4165","49E8",60,-2,60.5,-1,"3085","3580","49E8",Celtic Seas,0.39758688,79.51737662,"0","49E8",0.50000000025,3.0000000012,
"3344","4166","50E8",60.5,-2,61,-1,"3038","3663","50E8",Celtic Seas,0.48220107,96.44021432,"0","50E8",0.50000000025,3.0000000012,
"3345","4167","51E8",61,-2,61.5,-1,"2991","3744","51E8",Celtic Seas,0.5,100,"0","51E8",0.50000000115,3.000000003,
"3346","4168","52E8",61.5,-2,62,-1,"2944","3823","52E8",Celtic Seas,0.5,100,"0","52E8",0.50000000025,3.0000000012,
"3347","4169","53E8",62,-2,62.5,-1,"2896","3903","53E8",Celtic Seas,0.5,100,"0","53E8",0.50000000025,3.0000000012,"2"
"3348","4170","54E8",62.5,-2,63,-1,"2848","4000","54E8",Celtic Seas,0.47450843,94.90168564,"0","54E8",0.50000000025,3.0000000012,"2"
"3349","4171","55E8",63,-2,63.5,-1,"2800","4095","55E8",Faroes,0.30784524,61.5690489,"0","55E8",0.50000000025,3.0000000012,"2"
"3350","4172","56E8",63.5,-2,64,-1,"2752","4192","56E8",Faroes,0.49955722,99.91144397,"0","56E8",0.50000000025,3.0000000012,"2"
"3351","4173","57E8",64,-2,64.5,-1,"2703","4288","57E8",Faroes,0.5,100,"0","57E8",0.50000000025,3.0000000012,"2"
"3352","4174","58E8",64.5,-2,65,-1,"2654","4387","58E8",Faroes,0.39472141,78.94428208,"0","58E8",0.50000000025,3.0000000012,"2"
"3353","4175","59E8",65,-2,65.5,-1,"2605","4489","59E8",Norwegian Sea,0.4907315,98.14630039,"0","59E8",0.50000000025,3.0000000012,"1"
