ID,ICESNAME,SOUTH,WEST,NORTH,EAST,AREA_KM2,OBJECTID,ICESNAME_1,Ecoregion,AREA,PERCENTAGE,OBJECTID_1,ICESNAME_2,Shape_STAr,Shape_STLe,Longitude,Latitude
"3441","11E1",41.00000,-9.00000,41.50000,-8.00000,"4654","908","11E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","11E1",0.49999999980,2.99999999940,-8.500,41.250
"3442","12E1",41.50000,-9.00000,42.00000,-8.00000,"4619","997","12E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","12E1",0.49999999980,2.99999999940,-8.500,41.750
"3443","13E1",42.00000,-9.00000,42.50000,-8.00000,"4583","1084","13E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","13E1",0.49999999980,2.99999999940,-8.500,42.250
"3444","14E1",42.50000,-9.00000,43.00000,-8.00000,"4547","1172","14E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","14E1",0.49999999980,2.99999999940,-8.500,42.750
"3445","15E1",43.00000,-9.00000,43.50000,-8.00000,"4511","1255","15E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","15E1",0.50000000070,3.00000000120,-8.500,43.250
"3446","16E1",43.50000,-9.00000,44.00000,-8.00000,"4474","1334","16E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","16E1",0.49999999980,2.99999999940,-8.500,43.750
"3447","17E1",44.00000,-9.00000,44.50000,-8.00000,"4437","1414","17E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","17E1",0.49999999980,2.99999999940,-8.500,44.250
"3448","18E1",44.50000,-9.00000,45.00000,-8.00000,"4400","1492","18E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","18E1",0.49999999980,2.99999999940,-8.500,44.750
"3449","19E1",45.00000,-9.00000,45.50000,-8.00000,"4362","1568","19E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","19E1",0.49999999980,2.99999999940,-8.500,45.250
"3450","20E1",45.50000,-9.00000,46.00000,-8.00000,"4324","1644","20E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","20E1",0.49999999980,2.99999999940,-8.500,45.750
"3451","21E1",46.00000,-9.00000,46.50000,-8.00000,"4286","1712","21E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","21E1",0.49999999980,2.99999999940,-8.500,46.250
"3452","22E1",46.50000,-9.00000,47.00000,-8.00000,"4247","1775","22E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","22E1",0.49999999980,2.99999999940,-8.500,46.750
"3453","23E1",47.00000,-9.00000,47.50000,-8.00000,"4208","1835","23E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","23E1",0.49999999980,2.99999999940,-8.500,47.250
"3454","24E1",47.50000,-9.00000,48.00000,-8.00000,"4169","1893","24E1",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","24E1",0.50000000070,3.00000000120,-8.500,47.750
"3455","25E1",48.00000,-9.00000,48.50000,-8.00000,"4129","1954","25E1",Celtic Seas,0.49999809,99.99961840,"0","25E1",0.49999999980,2.99999999940,-8.500,48.250
"3456","26E1",48.50000,-9.00000,49.00000,-8.00000,"4089","2016","26E1",Celtic Seas,0.50000000,100.00000000,"0","26E1",0.49999999980,2.99999999940,-8.500,48.750
"3457","27E1",49.00000,-9.00000,49.50000,-8.00000,"4048","2066","27E1",Celtic Seas,0.50000000,100.00000000,"0","27E1",0.49999999980,2.99999999940,-8.500,49.250
"3458","28E1",49.50000,-9.00000,50.00000,-8.00000,"4008","2119","28E1",Celtic Seas,0.50000000,100.00000000,"0","28E1",0.49999999980,2.99999999940,-8.500,49.750
"3459","29E1",50.00000,-9.00000,50.50000,-8.00000,"3967","2171","29E1",Celtic Seas,0.50000000,100.00000000,"0","29E1",0.49999999980,2.99999999940,-8.500,50.250
"3460","30E1",50.50000,-9.00000,51.00000,-8.00000,"3925","2222","30E1",Celtic Seas,0.50000000,100.00000000,"0","30E1",0.49999999980,2.99999999940,-8.500,50.750
"3461","31E1",51.00000,-9.00000,51.50000,-8.00000,"3884","2274","31E1",Celtic Seas,0.50000000,100.00000000,"0","31E1",0.49999999980,2.99999999940,-8.500,51.250
"3462","32E1",51.50000,-9.00000,52.00000,-8.00000,"3842","2327","32E1",Celtic Seas,0.50000000,100.00000000,"0","32E1",0.49999999980,2.99999999940,-8.500,51.750
"3464","34E1",52.50000,-9.00000,53.00000,-8.00000,"3757","2436","34E1",Celtic Seas,0.50000000,100.00000000,"0","34E1",0.49999999980,2.99999999940,-8.500,52.750
"3465","35E1",53.00000,-9.00000,53.50000,-8.00000,"3714","2494","35E1",Celtic Seas,0.50000000,100.00000000,"0","35E1",0.49999999980,2.99999999940,-8.500,53.250
"3467","37E1",54.00000,-9.00000,54.50000,-8.00000,"3628","2627","37E1",Celtic Seas,0.50000000,100.00000000,"0","37E1",0.49999999980,2.99999999940,-8.500,54.250
"3468","38E1",54.50000,-9.00000,55.00000,-8.00000,"3584","2697","38E1",Celtic Seas,0.50000000,100.00000000,"0","38E1",0.49999999980,2.99999999940,-8.500,54.750
"3469","39E1",55.00000,-9.00000,55.50000,-8.00000,"3540","2768","39E1",Celtic Seas,0.50000000,100.00000000,"0","39E1",0.49999999980,2.99999999940,-8.500,55.250
"3470","40E1",55.50000,-9.00000,56.00000,-8.00000,"3496","2839","40E1",Celtic Seas,0.50000000,100.00000000,"0","40E1",0.49999999980,2.99999999940,-8.500,55.750
"3471","41E1",56.00000,-9.00000,56.50000,-8.00000,"3451","2916","41E1",Celtic Seas,0.50000000,100.00000000,"0","41E1",0.49999999980,2.99999999940,-8.500,56.250
"3472","42E1",56.50000,-9.00000,57.00000,-8.00000,"3406","2997","42E1",Celtic Seas,0.50000000,100.00000000,"0","42E1",0.50000000070,3.00000000120,-8.500,56.750
"3473","43E1",57.00000,-9.00000,57.50000,-8.00000,"3361","3075","43E1",Celtic Seas,0.50000000,100.00000000,"0","43E1",0.49999999980,2.99999999940,-8.500,57.250
"3474","44E1",57.50000,-9.00000,58.00000,-8.00000,"3316","3153","44E1",Celtic Seas,0.50000000,100.00000000,"0","44E1",0.49999999980,2.99999999940,-8.500,57.750
"3475","45E1",58.00000,-9.00000,58.50000,-8.00000,"3270","3230","45E1",Celtic Seas,0.50000000,100.00000000,"0","45E1",0.49999999980,2.99999999940,-8.500,58.250
"3476","46E1",58.50000,-9.00000,59.00000,-8.00000,"3224","3308","46E1",Celtic Seas,0.50000000,100.00000000,"0","46E1",0.49999999980,2.99999999940,-8.500,58.750
"3477","47E1",59.00000,-9.00000,59.50000,-8.00000,"3178","3387","47E1",Celtic Seas,0.50000000,100.00000000,"0","47E1",0.49999999980,2.99999999940,-8.500,59.250
"3478","48E1",59.50000,-9.00000,60.00000,-8.00000,"3132","3472","48E1",Celtic Seas,0.48703332,97.40666479,"0","48E1",0.49999999980,2.99999999940,-8.500,59.750
"3479","49E1",60.00000,-9.00000,60.50000,-8.00000,"3085","3569","49E1",Faroes,0.48468688,96.93737609,"0","49E1",0.49999999980,2.99999999940,-8.500,60.250
"3480","50E1",60.50000,-9.00000,61.00000,-8.00000,"3038","3655","50E1",Faroes,0.50000000,100.00000000,"0","50E1",0.49999999980,2.99999999940,-8.500,60.750
"3481","51E1",61.00000,-9.00000,61.50000,-8.00000,"2991","3735","51E1",Faroes,0.50000000,100.00000000,"0","51E1",0.50000000070,3.00000000120,-8.500,61.250
"3482","52E1",61.50000,-9.00000,62.00000,-8.00000,"2944","3815","52E1",Faroes,0.50000000,100.00000000,"0","52E1",0.49999999980,2.99999999940,-8.500,61.750
"3483","53E1",62.00000,-9.00000,62.50000,-8.00000,"2896","3894","53E1",Faroes,0.50000000,100.00000000,"0","53E1",0.49999999980,2.99999999940,-8.500,62.250
"3484","54E1",62.50000,-9.00000,63.00000,-8.00000,"2848","3992","54E1",Faroes,0.50000000,100.00000000,"0","54E1",0.49999999980,2.99999999940,-8.500,62.750
"3485","55E1",63.00000,-9.00000,63.50000,-8.00000,"2800","4087","55E1",Faroes,0.50000000,100.00000000,"0","55E1",0.49999999980,2.99999999940,-8.500,63.250
"3486","56E1",63.50000,-9.00000,64.00000,-8.00000,"2752","4184","56E1",Faroes,0.50000000,100.00000000,"0","56E1",0.49999999980,2.99999999940,-8.500,63.750
"3487","57E1",64.00000,-9.00000,64.50000,-8.00000,"2703","4280","57E1",Faroes,0.43939010,87.87802050,"0","57E1",0.49999999980,2.99999999940,-8.500,64.250
"3488","58E1",64.50000,-9.00000,65.00000,-8.00000,"2654","4379","58E1",Iceland Sea,0.45193410,90.38681901,"0","58E1",0.49999999980,2.99999999940,-8.500,64.750
"3489","59E1",65.00000,-9.00000,65.50000,-8.00000,"2605","4477","59E1",Iceland Sea,0.50000000,100.00000000,"0","59E1",0.49999999980,2.99999999940,-8.500,65.250
"3490","60E1",65.50000,-9.00000,66.00000,-8.00000,"2556","4580","60E1",Iceland Sea,0.50000000,100.00000000,"0","60E1",0.50000000070,3.00000000120,-8.500,65.750
"3491","61E1",66.00000,-9.00000,66.50000,-8.00000,"2507","4685","61E1",Iceland Sea,0.50000000,100.00000000,"0","61E1",0.49999999980,2.99999999940,-8.500,66.250
"3492","62E1",66.50000,-9.00000,67.00000,-8.00000,"2457","4789","62E1",Iceland Sea,0.50000000,100.00000000,"0","62E1",0.49999999980,2.99999999940,-8.500,66.750
"3493","63E1",67.00000,-9.00000,67.50000,-8.00000,"2407","4895","63E1",Iceland Sea,0.50000000,100.00000000,"0","63E1",0.49999999980,2.99999999940,-8.500,67.250
"3494","64E1",67.50000,-9.00000,68.00000,-8.00000,"2357","5006","64E1",Iceland Sea,0.50000000,100.00000000,"0","64E1",0.49999999980,2.99999999940,-8.500,67.750
"3495","65E1",68.00000,-9.00000,68.50000,-8.00000,"2307","5111","65E1",Iceland Sea,0.50000000,100.00000000,"0","65E1",0.49999999980,2.99999999940,-8.500,68.250
"3496","66E1",68.50000,-9.00000,69.00000,-8.00000,"2257","5222","66E1",Iceland Sea,0.27479229,54.95845842,"0","66E1",0.49999999980,2.99999999940,-8.500,68.750
"3497","67E1",69.00000,-9.00000,69.50000,-8.00000,"2206","5340","67E1",Norwegian Sea,0.50000000,100.00000000,"0","67E1",0.49999999980,2.99999999940,-8.500,69.250
"3498","68E1",69.50000,-9.00000,70.00000,-8.00000,"2156","5454","68E1",Norwegian Sea,0.50000000,100.00000000,"0","68E1",0.49999999980,2.99999999940,-8.500,69.750
"3499","69E1",70.00000,-9.00000,70.50000,-8.00000,"2105","5563","69E1",Norwegian Sea,0.50000000,100.00000000,"0","69E1",0.50000000070,3.00000000120,-8.500,70.250
"3500","70E1",70.50000,-9.00000,71.00000,-8.00000,"2054","5669","70E1",Norwegian Sea,0.50000000,100.00000000,"0","70E1",0.49999999980,2.99999999940,-8.500,70.750
"3501","71E1",71.00000,-9.00000,71.50000,-8.00000,"2002","5775","71E1",Norwegian Sea,0.50000000,100.00000000,"0","71E1",0.49999999980,2.99999999940,-8.500,71.250
"3502","72E1",71.50000,-9.00000,72.00000,-8.00000,"1951","5878","72E1",Norwegian Sea,0.50000000,100.00000000,"0","72E1",0.49999999980,2.99999999940,-8.500,71.750
"3503","73E1",72.00000,-9.00000,72.50000,-8.00000,"1899","5982","73E1",Norwegian Sea,0.50000000,100.00000000,"0","73E1",0.49999999980,2.99999999940,-8.500,72.250
"3504","74E1",72.50000,-9.00000,73.00000,-8.00000,"1848","6085","74E1",Norwegian Sea,0.50000000,100.00000000,"0","74E1",0.49999999980,2.99999999940,-8.500,72.750
"3505","75E1",73.00000,-9.00000,73.50000,-8.00000,"1796","6189","75E1",Norwegian Sea,0.48381747,96.76349301,"0","75E1",0.49999999980,2.99999999940,-8.500,73.250
"3506","76E1",73.50000,-9.00000,74.00000,-8.00000,"1744","6290","76E1",Greenland Sea,0.45253174,90.50634720,"0","76E1",0.49999999980,2.99999999940,-8.500,73.750
"3507","77E1",74.00000,-9.00000,74.50000,-8.00000,"1691","6396","77E1",Greenland Sea,0.50000000,100.00000000,"0","77E1",0.49999999980,2.99999999940,-8.500,74.250
"3508","78E1",74.50000,-9.00000,75.00000,-8.00000,"1639","6505","78E1",Greenland Sea,0.50000000,100.00000000,"0","78E1",0.50000000070,3.00000000120,-8.500,74.750
"3509","79E1",75.00000,-9.00000,75.50000,-8.00000,"1587","6611","79E1",Greenland Sea,0.50000000,100.00000000,"0","79E1",0.49999999980,2.99999999940,-8.500,75.250
"3510","80E1",75.50000,-9.00000,76.00000,-8.00000,"1534","6719","80E1",Greenland Sea,0.50000000,100.00000000,"0","80E1",0.49999999980,2.99999999940,-8.500,75.750
"3511","81E1",76.00000,-9.00000,76.50000,-8.00000,"1481","6829","81E1",Greenland Sea,0.50000000,100.00000000,"0","81E1",0.49999999980,2.99999999940,-8.500,76.250
"3512","82E1",76.50000,-9.00000,77.00000,-8.00000,"1429","6940","82E1",Greenland Sea,0.50000000,100.00000000,"0","82E1",0.49999999980,2.99999999940,-8.500,76.750
"3513","83E1",77.00000,-9.00000,77.50000,-8.00000,"1376","7054","83E1",Greenland Sea,0.50000000,100.00000000,"0","83E1",0.49999999980,2.99999999940,-8.500,77.250
"3514","84E1",77.50000,-9.00000,78.00000,-8.00000,"1323","7166","84E1",Greenland Sea,0.50000000,100.00000000,"0","84E1",0.49999999980,2.99999999940,-8.500,77.750
"3515","85E1",78.00000,-9.00000,78.50000,-8.00000,"1270","7278","85E1",Greenland Sea,0.50000000,100.00000000,"0","85E1",0.49999999980,2.99999999940,-8.500,78.250
"3516","86E1",78.50000,-9.00000,79.00000,-8.00000,"1216","7389","86E1",Greenland Sea,0.50000000,100.00000000,"0","86E1",0.49999999980,2.99999999940,-8.500,78.750
"3517","87E1",79.00000,-9.00000,79.50000,-8.00000,"1163","7515","87E1",Greenland Sea,0.50000000,100.00000000,"0","87E1",0.50000000070,3.00000000120,-8.500,79.250
"3518","88E1",79.50000,-9.00000,80.00000,-8.00000,"1109","7635","88E1",Greenland Sea,0.50000000,100.00000000,"0","88E1",0.49999999980,2.99999999940,-8.500,79.750
"3519","89E1",80.00000,-9.00000,80.50000,-8.00000,"1056","7751","89E1",Greenland Sea,0.50000000,100.00000000,"0","89E1",0.49999999980,2.99999999940,-8.500,80.250
"3520","90E1",80.50000,-9.00000,81.00000,-8.00000,"1002","7867","90E1",Greenland Sea,0.50000000,100.00000000,"0","90E1",0.49999999980,2.99999999940,-8.500,80.750
"3521","91E1",81.00000,-9.00000,81.50000,-8.00000,"949","7995","91E1",Greenland Sea,0.49894047,99.78809330,"0","91E1",0.49999999980,2.99999999940,-8.500,81.250
"3522","92E1",81.50000,-9.00000,82.00000,-8.00000,"895","8108","92E1",Arctic Ocean,0.47496887,94.99377442,"0","92E1",0.49999999980,2.99999999940,-8.500,81.750
"3523","93E1",82.00000,-9.00000,82.50000,-8.00000,"841","8232","93E1",Arctic Ocean,0.50000000,100.00000000,"0","93E1",0.49999999980,2.99999999940,-8.500,82.250
"3524","94E1",82.50000,-9.00000,83.00000,-8.00000,"787","8350","94E1",Arctic Ocean,0.50000000,100.00000000,"0","94E1",0.49999999980,2.99999999940,-8.500,82.750
"3525","95E1",83.00000,-9.00000,83.50000,-8.00000,"733","8520","95E1",Arctic Ocean,0.50000000,100.00000000,"0","95E1",0.49999999980,2.99999999940,-8.500,83.250
"3526","96E1",83.50000,-9.00000,84.00000,-8.00000,"679","8629","96E1",Arctic Ocean,0.50000000,100.00000000,"0","96E1",0.50000000070,3.00000000120,-8.500,83.750
"3527","97E1",84.00000,-9.00000,84.50000,-8.00000,"625","8738","97E1",Arctic Ocean,0.50000000,100.00000000,"0","97E1",0.49999999980,2.99999999940,-8.500,84.250
"3528","98E1",84.50000,-9.00000,85.00000,-8.00000,"571","8847","98E1",Arctic Ocean,0.50000000,100.00000000,"0","98E1",0.49999999980,2.99999999940,-8.500,84.750
"3529","01E2",36.00000,-8.00000,36.50000,-7.00000,"4987","42","01E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","01E2",0.49999999980,2.99999999940,-7.500,36.250
"3530","02E2",36.50000,-8.00000,37.00000,-7.00000,"4955","132","02E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","02E2",0.49999999980,2.99999999940,-7.500,36.750
"3531","03E2",37.00000,-8.00000,37.50000,-7.00000,"4923","220","03E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","03E2",0.49999999980,2.99999999940,-7.500,37.250
"3543","15E2",43.00000,-8.00000,43.50000,-7.00000,"4511","1256","15E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","15E2",0.50000000070,3.00000000120,-7.500,43.250
"3544","16E2",43.50000,-8.00000,44.00000,-7.00000,"4474","1335","16E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","16E2",0.49999999980,2.99999999940,-7.500,43.750
"3545","17E2",44.00000,-8.00000,44.50000,-7.00000,"4437","1415","17E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","17E2",0.49999999980,2.99999999940,-7.500,44.250
"3546","18E2",44.50000,-8.00000,45.00000,-7.00000,"4400","1493","18E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","18E2",0.49999999980,2.99999999940,-7.500,44.750
"3547","19E2",45.00000,-8.00000,45.50000,-7.00000,"4362","1569","19E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","19E2",0.49999999980,2.99999999940,-7.500,45.250
"3548","20E2",45.50000,-8.00000,46.00000,-7.00000,"4324","1645","20E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","20E2",0.49999999980,2.99999999940,-7.500,45.750
"3549","21E2",46.00000,-8.00000,46.50000,-7.00000,"4286","1713","21E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","21E2",0.49999999980,2.99999999940,-7.500,46.250
"3550","22E2",46.50000,-8.00000,47.00000,-7.00000,"4247","1776","22E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","22E2",0.49999999980,2.99999999940,-7.500,46.750
"3551","23E2",47.00000,-8.00000,47.50000,-7.00000,"4208","1836","23E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","23E2",0.49999999980,2.99999999940,-7.500,47.250
"3552","24E2",47.50000,-8.00000,48.00000,-7.00000,"4169","1894","24E2",Bay of Biscay and the Iberian Coast,0.50000000,100.00000000,"0","24E2",0.50000000070,3.00000000120,-7.500,47.750
"3553","25E2",48.00000,-8.00000,48.50000,-7.00000,"4129","1956","25E2",Celtic Seas,0.49999809,99.99961840,"0","25E2",0.49999999980,2.99999999940,-7.500,48.250
"3554","26E2",48.50000,-8.00000,49.00000,-7.00000,"4089","2017","26E2",Celtic Seas,0.50000000,100.00000000,"0","26E2",0.49999999980,2.99999999940,-7.500,48.750
"3555","27E2",49.00000,-8.00000,49.50000,-7.00000,"4048","2067","27E2",Celtic Seas,0.50000000,100.00000000,"0","27E2",0.49999999980,2.99999999940,-7.500,49.250
"3556","28E2",49.50000,-8.00000,50.00000,-7.00000,"4008","2120","28E2",Celtic Seas,0.50000000,100.00000000,"0","28E2",0.49999999980,2.99999999940,-7.500,49.750
"3557","29E2",50.00000,-8.00000,50.50000,-7.00000,"3967","2172","29E2",Celtic Seas,0.50000000,100.00000000,"0","29E2",0.49999999980,2.99999999940,-7.500,50.250
"3558","30E2",50.50000,-8.00000,51.00000,-7.00000,"3925","2223","30E2",Celtic Seas,0.50000000,100.00000000,"0","30E2",0.49999999980,2.99999999940,-7.500,50.750
"3559","31E2",51.00000,-8.00000,51.50000,-7.00000,"3884","2275","31E2",Celtic Seas,0.50000000,100.00000000,"0","31E2",0.49999999980,2.99999999940,-7.500,51.250
"3560","32E2",51.50000,-8.00000,52.00000,-7.00000,"3842","2328","32E2",Celtic Seas,0.50000000,100.00000000,"0","32E2",0.49999999980,2.99999999940,-7.500,51.750
"3561","33E2",52.00000,-8.00000,52.50000,-7.00000,"3800","2381","33E2",Celtic Seas,0.50000000,100.00000000,"0","33E2",0.50000000070,3.00000000120,-7.500,52.250
"3566","38E2",54.50000,-8.00000,55.00000,-7.00000,"3584","2698","38E2",Celtic Seas,0.50000000,100.00000000,"0","38E2",0.49999999980,2.99999999940,-7.500,54.750
"3567","39E2",55.00000,-8.00000,55.50000,-7.00000,"3540","2769","39E2",Celtic Seas,0.50000000,100.00000000,"0","39E2",0.49999999980,2.99999999940,-7.500,55.250
"3568","40E2",55.50000,-8.00000,56.00000,-7.00000,"3496","2840","40E2",Celtic Seas,0.50000000,100.00000000,"0","40E2",0.49999999980,2.99999999940,-7.500,55.750
"3569","41E2",56.00000,-8.00000,56.50000,-7.00000,"3451","2917","41E2",Celtic Seas,0.50000000,100.00000000,"0","41E2",0.49999999980,2.99999999940,-7.500,56.250
"3570","42E2",56.50000,-8.00000,57.00000,-7.00000,"3406","2998","42E2",Celtic Seas,0.50000000,100.00000000,"0","42E2",0.50000000070,3.00000000120,-7.500,56.750
"3571","43E2",57.00000,-8.00000,57.50000,-7.00000,"3361","3076","43E2",Celtic Seas,0.50000000,100.00000000,"0","43E2",0.49999999980,2.99999999940,-7.500,57.250
"3572","44E2",57.50000,-8.00000,58.00000,-7.00000,"3316","3154","44E2",Celtic Seas,0.50000000,100.00000000,"0","44E2",0.49999999980,2.99999999940,-7.500,57.750
"3573","45E2",58.00000,-8.00000,58.50000,-7.00000,"3270","3231","45E2",Celtic Seas,0.50000000,100.00000000,"0","45E2",0.49999999980,2.99999999940,-7.500,58.250
"3574","46E2",58.50000,-8.00000,59.00000,-7.00000,"3224","3309","46E2",Celtic Seas,0.50000000,100.00000000,"0","46E2",0.49999999980,2.99999999940,-7.500,58.750
"3575","47E2",59.00000,-8.00000,59.50000,-7.00000,"3178","3388","47E2",Celtic Seas,0.50000000,100.00000000,"0","47E2",0.49999999980,2.99999999940,-7.500,59.250
"3576","48E2",59.50000,-8.00000,60.00000,-7.00000,"3132","3474","48E2",Celtic Seas,0.50000000,100.00000000,"0","48E2",0.49999999980,2.99999999940,-7.500,59.750
"3577","49E2",60.00000,-8.00000,60.50000,-7.00000,"3085","3571","49E2",Faroes,0.38803353,77.60670566,"0","49E2",0.49999999980,2.99999999940,-7.500,60.250
"3578","50E2",60.50000,-8.00000,61.00000,-7.00000,"3038","3656","50E2",Faroes,0.50000000,100.00000000,"0","50E2",0.49999999980,2.99999999940,-7.500,60.750
"3579","51E2",61.00000,-8.00000,61.50000,-7.00000,"2991","3736","51E2",Faroes,0.50000000,100.00000000,"0","51E2",0.50000000070,3.00000000120,-7.500,61.250
"3580","52E2",61.50000,-8.00000,62.00000,-7.00000,"2944","3816","52E2",Faroes,0.50000000,100.00000000,"0","52E2",0.49999999980,2.99999999940,-7.500,61.750
"3581","53E2",62.00000,-8.00000,62.50000,-7.00000,"2896","3895","53E2",Faroes,0.50000000,100.00000000,"0","53E2",0.49999999980,2.99999999940,-7.500,62.250
"3582","54E2",62.50000,-8.00000,63.00000,-7.00000,"2848","3993","54E2",Faroes,0.50000000,100.00000000,"0","54E2",0.49999999980,2.99999999940,-7.500,62.750
"3583","55E2",63.00000,-8.00000,63.50000,-7.00000,"2800","4088","55E2",Faroes,0.50000000,100.00000000,"0","55E2",0.49999999980,2.99999999940,-7.500,63.250
"3584","56E2",63.50000,-8.00000,64.00000,-7.00000,"2752","4185","56E2",Faroes,0.50000000,100.00000000,"0","56E2",0.49999999980,2.99999999940,-7.500,63.750
"3585","57E2",64.00000,-8.00000,64.50000,-7.00000,"2703","4282","57E2",Faroes,0.50000000,100.00000000,"0","57E2",0.49999999980,2.99999999940,-7.500,64.250
"3586","58E2",64.50000,-8.00000,65.00000,-7.00000,"2654","4380","58E2",Faroes,0.39319632,78.63926476,"0","58E2",0.49999999980,2.99999999940,-7.500,64.750
"3587","59E2",65.00000,-8.00000,65.50000,-7.00000,"2605","4479","59E2",Iceland Sea,0.48332729,96.66545793,"0","59E2",0.49999999980,2.99999999940,-7.500,65.250
"3588","60E2",65.50000,-8.00000,66.00000,-7.00000,"2556","4581","60E2",Iceland Sea,0.50000000,100.00000000,"0","60E2",0.50000000070,3.00000000120,-7.500,65.750
"3589","61E2",66.00000,-8.00000,66.50000,-7.00000,"2507","4686","61E2",Iceland Sea,0.50000000,100.00000000,"0","61E2",0.49999999980,2.99999999940,-7.500,66.250
"3590","62E2",66.50000,-8.00000,67.00000,-7.00000,"2457","4790","62E2",Iceland Sea,0.50000000,100.00000000,"0","62E2",0.49999999980,2.99999999940,-7.500,66.750
"3591","63E2",67.00000,-8.00000,67.50000,-7.00000,"2407","4896","63E2",Iceland Sea,0.50000000,100.00000000,"0","63E2",0.49999999980,2.99999999940,-7.500,67.250
"3592","64E2",67.50000,-8.00000,68.00000,-7.00000,"2357","5007","64E2",Iceland Sea,0.49903865,99.80772996,"0","64E2",0.49999999980,2.99999999940,-7.500,67.750
"3593","65E2",68.00000,-8.00000,68.50000,-7.00000,"2307","5112","65E2",Iceland Sea,0.29212216,58.42443140,"0","65E2",0.49999999980,2.99999999940,-7.500,68.250
"3594","66E2",68.50000,-8.00000,69.00000,-7.00000,"2257","5225","66E2",Norwegian Sea,0.49501193,99.00238627,"0","66E2",0.49999999980,2.99999999940,-7.500,68.750
"3595","67E2",69.00000,-8.00000,69.50000,-7.00000,"2206","5341","67E2",Norwegian Sea,0.50000000,100.00000000,"0","67E2",0.49999999980,2.99999999940,-7.500,69.250
"3596","68E2",69.50000,-8.00000,70.00000,-7.00000,"2156","5455","68E2",Norwegian Sea,0.50000000,100.00000000,"0","68E2",0.49999999980,2.99999999940,-7.500,69.750
"3597","69E2",70.00000,-8.00000,70.50000,-7.00000,"2105","5564","69E2",Norwegian Sea,0.50000000,100.00000000,"0","69E2",0.50000000070,3.00000000120,-7.500,70.250
"3598","70E2",70.50000,-8.00000,71.00000,-7.00000,"2054","5670","70E2",Norwegian Sea,0.50000000,100.00000000,"0","70E2",0.49999999980,2.99999999940,-7.500,70.750
"3599","71E2",71.00000,-8.00000,71.50000,-7.00000,"2002","5776","71E2",Norwegian Sea,0.50000000,100.00000000,"0","71E2",0.49999999980,2.99999999940,-7.500,71.250
"3600","72E2",71.50000,-8.00000,72.00000,-7.00000,"1951","5879","72E2",Norwegian Sea,0.50000000,100.00000000,"0","72E2",0.49999999980,2.99999999940,-7.500,71.750
"3601","73E2",72.00000,-8.00000,72.50000,-7.00000,"1899","5983","73E2",Norwegian Sea,0.50000000,100.00000000,"0","73E2",0.49999999980,2.99999999940,-7.500,72.250
"3602","74E2",72.50000,-8.00000,73.00000,-7.00000,"1848","6086","74E2",Norwegian Sea,0.50000000,100.00000000,"0","74E2",0.49999999980,2.99999999940,-7.500,72.750
"3603","75E2",73.00000,-8.00000,73.50000,-7.00000,"1796","6190","75E2",Norwegian Sea,0.50000000,100.00000000,"0","75E2",0.49999999980,2.99999999940,-7.500,73.250
"3604","76E2",73.50000,-8.00000,74.00000,-7.00000,"1744","6293","76E2",Norwegian Sea,0.26944990,53.88997950,"0","76E2",0.49999999980,2.99999999940,-7.500,73.750
"3605","77E2",74.00000,-8.00000,74.50000,-7.00000,"1691","6397","77E2",Greenland Sea,0.50000000,100.00000000,"0","77E2",0.49999999980,2.99999999940,-7.500,74.250
"3606","78E2",74.50000,-8.00000,75.00000,-7.00000,"1639","6506","78E2",Greenland Sea,0.50000000,100.00000000,"0","78E2",0.50000000070,3.00000000120,-7.500,74.750
"3607","79E2",75.00000,-8.00000,75.50000,-7.00000,"1587","6612","79E2",Greenland Sea,0.50000000,100.00000000,"0","79E2",0.49999999980,2.99999999940,-7.500,75.250
